data_unique,title_orig,title_cn,description_orig,description_cn,content_orig,content_cn,date_published,lang,countries,locations,source_url,source_database,download_url,categories,event_id,see_also,files,disease_name,disease_pathogen,is_virus_related,is_drug_resist,is_vector_borne,is_respiratory,is_unknown_disease,is_multi_countries,is_human_disease,death_count,create_time,update_time,disease_orig,country_orig,label_json,label_update_time
/meningitis-weekly-bulletin-23---29-may-2016,Meningitis weekly bulletin 23 - 29 May 2016,脑膜炎周报2016年5月23日至29日,"
",,,,2016-05-29,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-23---29-may-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/medicines/bulletins-2016/bulletin_meningite_s21_2016.pdf?sfvrsn=eba1340_3&download=true,,,,,,,,,,,,,,,2023-12-21 02:35:06,2023-12-21 02:35:06,,,,
/zika-situation-report---26-may-2016,Zika situation report - 26 May 2016,寨卡疫情报告 - 2016 年 5 月 26 日,"
<h3>Overview </h3>
<h3>Summary</h3><ul><li>As of 25 May 2016, 60 countries and territories report continuing mosquito-borne transmission of which:</li><ul><li>46 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitos.</li><li>14 countries reported evidence of Zika virus transmission between 2007 and 2014, with ongoing transmission.</li></ul><li>In addition, four countries or territories have reported evidence of Zika virus transmission between 2007 and 2014, without ongoing transmission: Cook Islands, French Polynesia, ISLA DE PASCUA – Chile and YAP (Federated States of Micronesia).</li><li>Ten countries have reported evidence of person-to-person transmission of Zika virus, probably via a sexual route.</li><li>In the week to 25 May 2016, no new country reported on mosquito-borne or person-to-person Zika virus transmission.</li><li>As of 25 May 2016, microcephaly and other central nervous system (CNS) malformations potentially associated with Zika virus infection or suggestive of congenital infection, have been reported by ten countries or territories. Infection of the mothers took place in eight different countries, for one additional case the precise country in Latin America is not determined. Spain is the latest country to report a case of microcephaly associated with Zika virus in a returning pregnant traveller.</li><li>Two cases of microcephaly and other neurological abnormalities are currently under verification in the Bolivarian Republic of Venezuela and Costa Rica.</li><li>In the context of Zika virus circulation, 13 countries and territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases. One GBS case associated with Zika virus infection in a returning traveller to the Netherlands has been reported. A case of GBS from Guadeloupe is under verification.</li><li>Sequencing of the virus that causes the Zika outbreak in Cabo Verde showed that the virus is of the Asian lineage and the same as the one that circulates in Brazil. The precise implication of this finding is yet to be determined.</li><li>Based on research to date, there is scientific consensus that Zika virus is a cause of microcephaly and GBS.</li><li>The global Strategic Response Framework launched by WHO in February 2016 encompasses surveillance, response activities and research. An interim report has been published on some of the key activities being undertaken jointly by WHO and international, regional and national partners in response to this public health emergency. A revised strategy for the period July 2016 to December 2017 is currently being developed with partners and will be published in mid-June.</li><li>WHO has developed new advice and information on diverse topics in the context of Zika virus. WHO’s latest information materials, news and resources to support corporate and programmatic risk communication, and community engagement are available online.</li></ul>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika_timeline_2013_2016_v1.pdf?sfvrsn=c52f5bdc_5"">Map</a></p>
</div>
",寨卡疫情报告 - 2016 年 5 月 26 日,,,2016-05-26,,"[""智利"", ""西班牙"", ""委内瑞拉"", ""荷兰"", ""瓜德罗普"", ""佛得角""]",,https://www.who.int/publications/m/item/zika-situation-report---26-may-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-26may2016-eng.pdf?sfvrsn=cab5db40_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:07,2024-06-18 11:17:15,,,,
/meningitis-weekly-bulletin-16---22-may-2016,Meningitis weekly bulletin 16 - 22 May 2016,脑膜炎周报 2016 年 5 月 16 日至 22 日,"
",,,,2016-05-22,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-16---22-may-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:09,2023-12-21 02:35:09,,,,
/zika-situation-report---19-may-2016,Zika situation report - 19 May 2016,寨卡疫情报告 - 2016 年 5 月 19 日,"
<h3>Overview </h3>
<h3>Summary</h3><ul><li>As of 18 May 2016, 60 countries and territories report continuing mosquito-borne transmission of which:</li><ul><li>46 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitos.</li><li>14 countries reported evidence of Zika virus transmission between 2007 and 2014, with ongoing transmission.</li><li>In addition, 4 countries or territories have reported evidence of Zika virus transmission between 2007 and 2014, without ongoing transmission: Cook Islands, French Polynesia, ISLA DE PASCUA – Chile and YAP (Federated States of Micronesia).</li></ul><li>Person-to-person transmission:</li><ul><li>Ten countries have reported evidence of person-to-person transmission of Zika virus, probably via a sexual route.</li></ul><li>In the week to 18 May 2016, Argentina is the latest country to report mosquito-borne Zika virus transmission. Germany is the latest country to report person-to-person Zika virus transmission.</li><li>Microcephaly, and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection, have been reported in eight countries or territories. Puerto Rico is the latest territory to report a case of microcephaly associated with Zika virus.</li><li>Two cases of microcephaly and other neurological abnormalities are currently under verification in Spain and Venezuela (Bolivarian Republic of).</li><li>In the context of Zika virus circulation, 13 countries and territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases. One GBS case associated with Zika virus infection in a returning traveller to the Netherlands has been reported.</li><li>Based on research to date, there is scientific consensus that Zika virus is a cause of microcephaly and GBS.</li><li>The global prevention and control strategy launched by the World Health Organization (WHO) as a Strategic Response Framework encompasses surveillance, response activities and research. Key interventions are being undertaken jointly by WHO and international, regional and national partners in response to this public health emergency. A draft of the Strategic Response Framework for the second half of 2016 will be shared with partners mid-May and finalized by mid-June.</li><li>WHO has developed new advice and information on diverse topics in the context of Zika virus. WHO’s latest information materials, news and resources to support corporate and programmatic risk communication, and community engagement are available online.</li></ul>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika_timeline_2013_2016_v1.pdf?sfvrsn=c52f5bdc_5"">Map</a></p>
</div>
",寨卡病态势报告 - 2016 年 5 月 19 日,,,2016-05-19,,"[""智利"", ""阿根廷"", ""德国"", ""波多黎各"", ""西班牙"", ""委内瑞拉"", ""荷兰""]",,https://www.who.int/publications/m/item/zika-situation-report---19-may-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/zika-sitrep-19may2016-eng.pdf?sfvrsn=96979dfa_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:11,2024-06-18 11:17:12,,,,
/meningitis-weekly-bulletin-9---15-may-2016,Meningitis weekly bulletin 9 - 15 May 2016,脑膜炎周报 2016 年 5 月 9 日至 15 日,"
",,,,2016-05-15,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-9---15-may-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:11,2023-12-21 02:35:11,,,,
/zika-situation-report---12-may-2016,Zika situation report - 12 May 2016,寨卡疫情报告——2016 年 5 月 12 日,"
<h3>Overview </h3>
<h3>Summary</h3><ul><li>As of 11 May 2016, 58 countries and territories report continuing mosquito-borne transmission of which:</li><ul><li>45 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitoes.</li><li>13 countries reported evidence of Zika virus transmission between 2007 and 2014, with ongoing transmission.</li><li>In addition, four countries or territories have reported evidence of Zika virus transmission between 2007 and 2014, without ongoing transmission: Cook Islands, French Polynesia, ISLA DE PASCUA – Chile and YAP (Federated States of Micronesia).</li></ul><li>Person-to-person transmission:</li><ul><li>Nine countries have reported evidence of person-to-person transmission of Zika virus, probably via a sexual route.</li></ul><li>In the week to 11 May 2016, Grenada is the latest country to report mosquito-borne Zika virus transmission.</li><li>Microcephaly, and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection, have been reported in seven countries or territories. Two cases, each linked to a stay in Brazil, were detected in Slovenia and the United States of America. One additional case, linked to a brief stay in Mexico, Guatemala and Belize, was detected in a pregnant woman in the United States of America.</li><li>Three cases of microcephaly and other neurological abnormalities are under verification in Venezuela, Honduras and Spain (linked to a stay in Latin America).</li><li>In the context of Zika virus circulation, 13 countries and territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases.</li><li>Based on research to date, there is scientific consensus that Zika virus is a cause of microcephaly and GBS.</li><li>The global prevention and control strategy launched by the World Health Organization (WHO) as a Strategic Response Framework encompasses surveillance, response activities and research. Key interventions are being undertaken jointly by WHO and international, regional and national partners in response to this public health emergency.</li><li>Incident managers from the six WHO Regional Offices and headquarters, as well as relevant technical and support staff, met in Washington D.C., USA on 4 and 5 May 2016 to review past and ongoing activities, to discuss key lessons and to develop a strategy for future action to ensure that the response collaboration continues to work effectively. A draft of the Strategic Response Framework for the second half of 2016 will be shared with partners mid-May and finalized by mid-June.</li><li>WHO has developed new advice and information on diverse topics in the context of Zika virus. WHO’s latest information materials, news and resources to support corporate and programmatic risk communication, and community engagement are available online.</li></ul>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika_timeline_2013_2016_v1.pdf?sfvrsn=c52f5bdc_5"">Map</a></p>
</div>
",寨卡疫情报告 - 2016 年 5 月 12 日,,,2016-05-12,,"[""智利"", ""格林纳达"", ""斯洛文尼亚"", ""美国"", ""危地马拉"", ""洪都拉斯"", ""西班牙""]",,https://www.who.int/publications/m/item/zika-situation-report---12-may-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-12may2016-eng.pdf?sfvrsn=bb5fbb05_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:12,2024-06-18 11:17:15,,,,
/influenza-at-the-human-animal-interface-summary-and-assessment-9-may-2016,"Influenza at the human-animal interface summary and assessment, 9 May 2016",人与动物接触面的流感总结和评估，2016 年 5 月 9 日,"
<h3>Overview </h3>
<p>Since the previous update, new human infections with A(H5N6), A(H7N9) and
A(H9N2) viruses were reported.
</p>
",<h3>概述</h3><p>自上次更新以来，报告了新的人类感染 A(H5N6)、A(H7N9) 和 A(H9N2) 病毒的情况。</p>,,,2016-05-09,,"[""美国""]",,https://www.who.int/publications/m/item/influenza-at-the-human-animal-interface-summary-and-assessment-9-may-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/human-animal-interface-risk-assessments/influenza_summary_ira_ha_interface_05_09_2016.pdf?sfvrsn=67e32631_7&download=true,,,,,"[""人感染动物源性流感【注意：该类疾病下面有很多流感病毒亚型（有的是猪流感病毒感染人，有的是禽流感病毒感染人），都要列出来】""]",,,,,,,,,,2023-12-21 02:35:15,2023-12-21 02:35:15,,,,
/meningitis-weekly-bulletin-2---8-may-2016,Meningitis weekly bulletin 2 - 8 May 2016,脑膜炎周报 2016 年 5 月 2 日至 8 日,"
",,,,2016-05-08,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-2---8-may-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:16,2023-12-21 02:35:16,,,,
/zika-situation-report---5-may-2016,Zika situation report - 5 May 2016,寨卡疫情报告 - 2016 年 5 月 5 日,"
<h3>Overview </h3>
<h3>Summary</h3><ul><li>Mosquito-borne transmission:</li><ul><li>44 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitoes.</li><li>13 countries reported evidence of Zika virus transmission between 2007 and 2014, with ongoing transmission.</li><li>Four countries or territories have reported an outbreak since 2015 that is now over: Cook Islands, French Polynesia, ISLA DE PASCUA – Chile and YAP (Federated States of Micronesia).</li></ul><li>Person-to-person transmission:</li><ul><li>Nine countries have reported evidence of person-to-person transmission of Zika virus, probably via a sexual route.</li></ul><li>In the week to 4 May 2016, Peru and Saint Barthélemy are the latest country and territory to report mosquito-borne Zika virus transmission.</li><li>Microcephaly and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection have been reported in six countries or territories. Two cases, each linked to a stay in Brazil, were detected in Slovenia and the United States of America. One additional case, linked to a brief stay in Mexico, Guatemala and Belize, was detected in a pregnant woman in the United States of America. A case in Marshall Islands was also recently reported and is awaiting confirmation.</li><li>In the context of Zika virus circulation, 13 countries and territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases.</li><li>Based on research to date, there is scientific consensus that Zika virus is a cause of microcephaly and GBS.</li><li>The global prevention and control strategy launched by the World Health Organization (WHO) as a Strategic Response Framework encompasses surveillance, response activities and research. Key interventions are being undertaken jointly by WHO and international, regional and national partners in response to this public health emergency.</li><li>Incident managers from the six WHO Regional Offices and headquarters, as well as relevant technical and support staff, are meeting in Washington D.C., USA on 4 and 5 May 2016 to review past and ongoing activities, to discuss key lessons and to develop a strategy for future action to ensure that the response collaboration continues to work effectively.</li><li>WHO has developed new advice and information on diverse topics in the context of Zika virus. WHO’s latest information materials, news and resources to support risk communication, and community engagement are available online.</li></ul>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika_timeline_2013_2016_v1.pdf?sfvrsn=c52f5bdc_5"">Map</a></p>
</div>
",寨卡病疫情报告 - 2016年5月5日,,,2016-05-05,,"[""智利"", ""秘鲁"", ""圣巴泰勒米"", ""斯洛文尼亚"", ""美国"", ""危地马拉"", ""马绍尔群岛""]",,https://www.who.int/publications/m/item/zika-situation-report---5-may-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-5may2016-eng.pdf?sfvrsn=e92fb390_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:17,2024-06-18 11:17:12,,,,
/meningitis-weekly-bulletin-25-april---1-may-2016,Meningitis weekly bulletin 25 April - 1 May 2016,脑膜炎周报2016年4月25日至5月1日,"
",,,,2016-05-01,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-25-april---1-may-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:18,2023-12-21 02:35:18,,,,
/zika-situation-report-28-april-2016,Zika situation report - 28 April 2016,寨卡疫情报告 - 2016 年 4 月 28 日,"
<h3>Overview </h3>
<h3></h3><h3>Summary:</h3><p>As of 27 April, 55 countries and territories report continuing mosquito-borne transmission; for 42 countries this is their first documented Zika virus outbreak (Fig. 1).</p><p>Mosquito-borne transmission (Table 1):</p><ul><li>42 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitos.</li><li>13 countries reported evidence of Zika virus transmission between 2007 and 2014, with ongoing transmission.</li><li>Four countries or territories have reported an outbreak since 2015 that is now over: Cook Islands, French Polynesia, ISLA DE PASCUA – Chile and YAP (Federated States of Micronesia.</li></ul><p><img src=""http://origin.who.int/entity/emergencies/zika-virus/situation-report/zika-transmission.png""></p><p>Person-to-person transmission:</p><ul><li>Nine countries have reported evidence of person-to-person transmission of Zika virus, probably via a sexual route.</li><li><span style=""background-color:transparent;font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;caret-color:auto;font-size:inherit;"">In the week to 27 April, no additional countries reported mosquito-borne Zika virus transmission. Canada is the latest country to report person-to-person transmission.</span></li><li>Microcephaly and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection have been reported in six countries or territories (Table 3). Two cases, each linked to a stay in Brazil, were detected in Slovenia and the United States of America. One additional case, linked to a brief stay in Mexico, Guatemala and Belize, was detected in a pregnant woman in the United States of America.</li><li>In the context of Zika virus circulation, 13 countries and territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases.</li><li>Based on research to date, there is scientific consensus that Zika virus is a cause of microcephaly and GBS.</li><li>The global prevention and control strategy launched by the World Health Organization as a Strategic Response Framework encompasses surveillance, response activities and research. Key interventions are being undertaken jointly by WHO and international, regional and national partners in response to this public health emergency.</li><li>WHO has developed new advice and information on diverse topics in the context of Zika virus. WHO’s latest information materials, news and resources to support risk communication, and community engagement are available online.</li></ul><p></p>
",寨卡疫情报告 - 2016年4月28日,,,2016-04-28,,"[""智利"", ""加拿大"", ""斯洛文尼亚"", ""美国"", ""危地马拉""]",,https://www.who.int/publications/m/item/zika-situation-report-28-april-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-28april2016-eng.pdf?sfvrsn=f558d76a_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:19,2024-06-18 11:17:13,,,,
/meningitis-weekly-bulletin-18---24-april-2016,Meningitis weekly bulletin 18 - 24 April 2016,脑膜炎周报 2016 年 4 月 18 日至 24 日,"
",,,,2016-04-24,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-18---24-april-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:20,2023-12-21 02:35:20,,,,
/zika-situation-report---21-april-2016,Zika situation report - 21 April 2016,寨卡疫情报告 - 2016 年 4 月 21 日,"
<h3>Overview </h3>
<h3><img src=""http://origin.who.int/entity/emergencies/zika-virus/situation-report/Combined-status-map.jpg"">Summary:</h3><p>From 1 January 2007 to 20 April 2016, Zika virus transmission was documented in a total of 66 countries and territories.</p><p>Mosquito-borne transmission:</p><ul><li>42 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitos.</li><li>17 countries have reported evidence of Zika virus transmission prior to 2015, with or without ongoing transmission or have reported an outbreak since 2015 that is now over.</li></ul><p>Person-to-person transmission:</p><ul><li>Eight countries have now reported evidence of person-to-person transmission of Zika virus, other than mosquito-borne transmission (Argentina, Chile, France, Italy, New Zealand, Peru, Portugal and the United States of America).</li></ul><p>In the week to 20 April, no additional countries have reported mosquito-borne Zika virus transmission. Peru and Portugal are the latest countries to report person-to-person transmission.</p><p>Microcephaly and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection have been reported in six countries (Brazil, Cabo Verde, Colombia, French Polynesia, Martinique and Panama). Two cases, each linked to a stay in Brazil, were detected in Slovenia and the United States of America. A further case, linked to a brief stay in Mexico, Guatemala and Belize, was detected in a pregnant woman in the United States of America.</p>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""https://cdn.who.int/media/images/default-source/health-topics/zika-virus-disease/zika-timeline-14-april.jpg?sfvrsn=e789b00b_5"">Map</a></p>
</div>
",2016 年 4 月 21 日寨卡疫情报告,,,2016-04-21,,"[""葡萄牙"", ""美国"", ""秘鲁"", ""马提尼克"", ""斯洛文尼亚"", ""危地马拉""]",,https://www.who.int/publications/m/item/zika-situation-report---21-april-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-21april2016-eng.pdf?sfvrsn=38eba7b9_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:21,2024-06-18 11:17:07,,,,
/meningitis-weekly-bulletin-11---17-april-2016,Meningitis weekly bulletin 11 - 17 April 2016,脑膜炎周报 2016 年 4 月 11 日至 17 日,"
",,,,2016-04-17,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-11---17-april-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:22,2023-12-21 02:35:22,,,,
/zika-situation-report---14-april-2016,Zika situation report - 14 April 2016,寨卡疫情报告 - 2016 年 4 月 14 日,"
<h3>Overview </h3>
<h3>Summary</h3><ul><li>From 1 January 2007 to 13 April 2016, Zika virus transmission was documented in a total of 64 countries and territories.</li><li>Mosquito-borne transmission:</li><ul><li>42 countries are experiencing a first outbreak of Zika virus since 2015, with no previous evidence of circulation, and with ongoing transmission by mosquitoes.</li><li>17 countries have reported evidence of Zika virus transmission prior to 2015, with or without ongoing transmission or have reported an outbreak since 2015 that is now over.</li></ul><li>Person-to-person transmission:</li><ul><li>Six countries have now reported evidence of person-to-person transmission of Zika virus, other than mosquito-borne transmission (Argentina, Chile, France, Italy, New Zealand and the United States of America).</li></ul><li>In the week to the 13 April, two additional countries have reported mosquito-borne Zika virus transmission: Belize and Saint Lucia.</li><li>Microcephaly and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection have been reported in six countries (Brazil, Cabo Verde, Colombia, French Polynesia, Martinique and Panama). Two additional cases, each linked to a stay in Brazil, were detected in Slovenia and the United States of America.</li><li>In the context of Zika virus circulation, 13 countries and territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases.</li><li>Based on a growing body of research, there is scientific consensus that Zika virus is a cause of microcephaly and GBS.</li><li>The global prevention and control strategy launched by the World Health Organization (WHO) as a Strategic Response Framework encompasses surveillance, response activities and research. This situation report is organized under those headings.</li></ul><p><img src=""http://origin.who.int/entity/emergencies/zika-virus/situation-report/Combined-status-map.jpg""></p>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""https://cdn.who.int/media/images/default-source/health-topics/zika-virus-disease/zika-timeline-14-april.jpg?sfvrsn=e789b00b_5"">Map</a></p>
</div>
",寨卡疫情报告 - 2016 年 4 月 14 日,,,2016-04-14,,"[""新西兰"", ""美国"", ""伯利兹"", ""马提尼克"", ""斯洛文尼亚""]",,https://www.who.int/publications/m/item/zika-situation-report---14-april-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-14april2016-eng.pdf?sfvrsn=e5b1ae74_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:25,2024-06-18 11:17:13,,,,
/meningitis-weekly-bulletin-4---10-april-2016,Meningitis weekly bulletin 4 - 10 April 2016,脑膜炎周报 2016 年 4 月 4 日至 10 日,"
",,,,2016-04-10,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-4---10-april-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:26,2023-12-21 02:35:26,,,,
/zika-situation-report---7-april-2016,Zika situation report - 7 April 2016,寨卡疫情报告 - 2016 年 4 月 7 日,"
<h3>Overview </h3>
<h3>Summary</h3><ul><li>From 1 January 2007 to 6 April 2016, Zika virus transmission was documented in a total of 62 countries and territories. Five of these (Cook Islands, French Polynesia, ISLA DE PASCUA – Chile, YAP (Federated States of Micronesia) and New Caledonia) reported a Zika virus outbreak that has terminated. Six countries have now reported locally acquired infection through sexual transmission (Argentina, Chile, France, Italy, New Zealand and the United States of America). Viet Nam is the country to most recently report mosquito-borne Zika virus transmission.</li><li>In the Region of the Americas, the geographical distribution of Zika virus has steadily widened since the presence of the virus was confirmed in 2015. Mosquito-borne Zika virus transmission has been reported in 33 countries and territories of this region.</li><li>From 2007, mosquito-borne Zika virus cases have been reported in 17 countries and areas of the Western Pacific Region.</li><li>Microcephaly and other fetal malformations potentially associated with Zika virus infection or suggestive of congenital infection have been reported in Brazil (1046 cases), Cabo Verde (two cases), Colombia (seven cases), French Polynesia (eight cases), Martinique (three cases) and Panama (one case). Two additional cases, each linked to a stay in Brazil, were detected in the United States of America and Slovenia.</li><li>In the context of Zika virus circulation, 13 countries or territories worldwide have reported an increased incidence of Guillain-Barré syndrome (GBS) and/or laboratory confirmation of a Zika virus infection among GBS cases.</li><li>Based on a growing body of preliminary research, there is scientific consensus that Zika virus is a cause of microcephaly and Guillain-Barré syndrome.</li><li>The global prevention and control strategy launched by the World Health Organization (WHO) as a Strategic Response Framework encompasses surveillance, response activities and research. This situation report is organized under those headings.</li></ul><p><img src=""http://origin.who.int/entity/emergencies/zika-virus/situation-report/Brazil-1-April-800px.jpg""></p><p><img src=""http://origin.who.int/entity/emergencies/zika-virus/situation-report/Combined-status-7-april-800px.jpg""></p><p><img src=""http://origin.who.int/entity/emergencies/zika-virus/situation-report/zika-timeline-7-april-800px.jpg""></p><h3></h3>
",寨卡疫情报告 - 2016 年 4 月 7 日,,,2016-04-07,,"[""新西兰"", ""美国"", ""越南"", ""巴西"", ""佛得角"", ""哥伦比亚"", ""法属波利尼西亚"", ""马提尼克"", ""巴拿马""]",,https://www.who.int/publications/m/item/zika-situation-report---7-april-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/zika-sitrep-7april2016-eng.pdf?sfvrsn=2badc17a_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2023-12-21 02:35:27,2024-06-18 11:17:02,,,,
/influenza-at-the-human-animal-interface-summary-and-assessment-4-april-2016,"Influenza at the human-animal interface summary and assessment, 4 April 2016",人与动物接触面的流感总结和评估，2016 年 4 月 4 日,"
<h3>Overview </h3>
<p>In this update, new human infections with A(H5N1), A(H5N6) and A(H7N9)
viruses were reported.
</p>
",<h3>概述</h3><p>在此更新中，报告了新的人类感染 A(H5N1)、A(H5N6) 和 A(H7N9) 病毒的情况。</p>,,,2016-04-04,,"[""美国""]",,https://www.who.int/publications/m/item/influenza-at-the-human-animal-interface-summary-and-assessment-4-april-2016,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/human-animal-interface-risk-assessments/influenza_summary_ira_ha_interface_04_04_2016.pdf?sfvrsn=8859cc10_7&download=true,,,,,"[""人感染动物源性流感【注意：该类疾病下面有很多流感病毒亚型（有的是猪流感病毒感染人，有的是禽流感病毒感染人），都要列出来】""]",,,,,,,,,,2023-12-21 02:35:28,2023-12-21 02:35:28,,,,
/meningitis-weekly-bulletin-28-march---3-april-2016,Meningitis weekly bulletin 28 March - 3 April 2016,脑膜炎周报2016年3月28日至4月3日,"
",,,,2016-04-03,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-28-march---3-april-2016,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:35:29,2023-12-21 02:35:29,,,,
